date,district,pm25,pm10,no2,o3,temperature,humidity,wind_speed,aqi
2023-04-10,Nura,16.56,28.09,51.86,76.48,10.15,77.84,5.65,52.7
2023-04-11,Nura,16.34,31.9,30.59,69.26,3.29,40.2,9.3,34.0
2023-04-12,Nura,19.43,36.87,43.68,49.64,9.82,36.32,8.73,50.7
2023-04-13,Nura,16.99,30.45,62.08,55.88,8.49,66.11,9.56,44.4
2023-04-14,Nura,12.45,23.21,61.37,46.6,5.47,44.09,9.11,15.1
2023-04-15,Nura,13.45,23.47,42.51,52.79,8.98,30.48,9.66,25.3
2023-04-16,Nura,15.68,26.06,24.32,46.2,7.41,50.76,10.84,40.3
2023-04-17,Nura,16.74,29.06,25.02,64.18,7.43,35.17,8.32,32.4
2023-04-18,Nura,20.36,37.68,26.07,47.21,9.19,77.66,4.58,57.7
2023-04-19,Nura,13.38,26.25,21.07,58.42,9.35,50.83,10.81,32.1
2023-04-20,Nura,24.5,43.76,66.32,38.66,9.21,34.7,8.21,52.6
2023-04-21,Nura,8.9,14.67,19.96,60.07,6.81,35.97,6.1,34.1
2023-04-22,Nura,17.75,33.78,49.91,66.48,9.88,76.69,4.2,46.8
2023-04-23,Nura,11.15,20.45,32.45,70.48,5.99,56.8,8.91,14.4
2023-04-24,Nura,17.95,28.99,48.21,50.83,7.25,47.26,3.79,38.2
2023-04-25,Nura,15.91,25.71,29.53,27.05,9.04,56.09,9.06,39.2
2023-04-26,Nura,26.47,48.49,39.74,59.29,11.28,34.82,2.37,60.1
2023-04-27,Nura,15.63,31.22,30.39,77.18,7.22,42.19,10.46,28.4
2023-04-28,Nura,10.47,18.75,55.33,26.08,6.87,74.14,2.88,43.4
2023-04-29,Nura,18.91,29.6,44.39,28.37,6.53,50.31,4.74,38.6
2023-04-30,Nura,15.33,26.1,55.47,56.02,10.42,41.69,4.28,46.0
2023-05-01,Nura,20.44,33.98,46.27,28.17,8.33,52.89,2.41,41.9
2023-05-02,Nura,19.14,29.22,32.27,21.85,9.49,64.77,1.31,38.2
2023-05-03,Nura,7.54,13.21,42.24,43.37,9.44,35.01,9.09,27.3
2023-05-04,Nura,13.05,20.54,38.69,23.09,11.09,68.91,3.96,43.5
2023-05-05,Nura,19.24,34.98,62.39,60.79,10.66,73.72,1.54,37.2
2023-05-06,Nura,17.9,35.09,62.8,38.93,9.87,61.79,3.37,52.0
2023-05-07,Nura,18.41,31.02,63.17,72.15,10.19,31.78,3.92,53.2
2023-05-08,Nura,13.39,24.39,46.86,72.74,10.21,39.61,4.05,47.6
2023-05-09,Nura,20.61,36.22,18.66,31.38,12.2,67.15,2.48,57.1
2023-05-10,Nura,14.1,28.18,42.56,47.51,11.28,76.7,4.17,32.0
2023-05-11,Nura,9.02,17.12,14.81,59.34,8.17,38.98,6.89,32.0
2023-05-12,Nura,13.48,24.47,15.95,29.48,15.07,37.29,3.71,37.0
2023-05-13,Nura,5.0,7.9,42.19,79.16,14.43,58.27,10.68,24.1
2023-05-14,Nura,15.52,24.2,15.87,69.0,11.21,37.62,2.89,54.2
2023-05-15,Nura,13.06,21.63,19.13,64.32,11.36,69.99,2.98,40.2
2023-05-16,Nura,14.05,22.74,58.85,54.07,19.4,75.95,10.34,56.4
2023-05-17,Nura,13.18,23.63,53.47,42.97,9.21,43.88,2.31,48.8
2023-05-18,Nura,7.64,14.86,50.55,64.73,8.29,69.29,11.5,14.4
2023-05-19,Nura,8.89,17.46,20.32,80.91,13.26,55.38,4.14,28.7
2023-05-20,Nura,9.03,17.72,21.67,39.34,17.75,44.18,7.97,19.6
2023-05-21,Nura,20.49,36.85,43.71,59.36,18.16,61.73,1.67,72.5
2023-05-22,Nura,10.32,17.15,51.26,44.05,10.48,79.61,4.03,26.7
2023-05-23,Nura,8.21,14.27,25.81,55.55,12.47,60.39,10.12,27.8
2023-05-24,Nura,7.32,12.94,58.01,42.21,11.28,49.44,2.42,22.6
2023-05-25,Nura,7.69,13.89,51.9,72.31,15.52,78.39,10.3,40.9
2023-05-26,Nura,8.09,12.39,32.18,74.49,12.74,40.07,1.62,48.0
2023-05-27,Nura,6.75,10.86,15.93,70.95,14.67,33.48,8.37,15.7
2023-05-28,Nura,10.26,18.61,23.99,52.93,13.07,64.64,11.03,37.9
2023-05-29,Nura,8.77,17.05,30.37,75.29,13.32,39.52,9.83,24.4
2023-05-30,Nura,5.0,8.56,40.37,61.31,14.4,65.2,9.65,21.3
2023-05-31,Nura,19.82,32.32,27.54,34.06,14.83,52.65,7.66,43.5
2023-06-01,Nura,10.16,17.5,43.43,30.75,12.06,49.43,3.24,39.0
2023-06-02,Nura,18.58,31.11,15.89,43.75,12.81,48.37,6.2,64.9
2023-06-03,Nura,7.2,13.04,16.97,85.06,14.24,30.23,8.66,35.2
2023-06-04,Nura,17.06,32.23,46.33,58.1,9.73,35.39,8.93,54.8
2023-06-05,Nura,7.05,11.93,26.19,39.08,11.77,37.48,10.14,19.6
2023-06-06,Nura,5.0,9.85,41.07,85.0,16.66,50.06,7.07,29.6
2023-06-07,Nura,5.69,10.32,44.76,34.98,14.75,69.06,10.1,27.4
2023-06-08,Nura,12.94,24.47,50.03,87.63,21.19,30.82,10.54,40.1
2023-06-09,Nura,11.73,21.87,31.35,33.95,16.89,44.09,7.88,58.0
2023-06-10,Nura,15.26,28.7,34.09,55.92,13.67,47.55,8.59,39.4
2023-06-11,Nura,11.66,18.47,34.08,66.97,12.45,69.09,5.2,22.1
2023-06-12,Nura,6.24,9.76,32.64,36.57,23.93,72.9,4.75,27.5
2023-06-13,Nura,5.23,10.31,38.47,66.11,18.86,35.24,10.19,29.3
2023-06-14,Nura,5.0,8.0,42.51,65.33,16.09,49.27,11.25,29.9
2023-06-15,Nura,5.0,8.79,17.32,80.24,10.8,62.7,9.79,4.2
2023-06-16,Nura,5.0,7.52,20.68,72.48,16.93,44.92,10.08,19.5
2023-06-17,Nura,11.09,18.0,50.2,71.54,14.31,78.2,2.66,36.0
2023-06-18,Nura,5.01,8.62,55.85,29.7,17.28,75.45,9.96,27.6
2023-06-19,Nura,6.83,12.39,21.26,46.18,18.72,71.38,2.69,12.3
2023-06-20,Nura,19.42,33.69,22.28,28.4,10.35,79.62,2.8,49.1
2023-06-21,Nura,5.0,9.82,19.7,40.35,20.68,41.73,11.55,40.1
2023-06-22,Nura,5.24,9.84,25.68,85.45,15.58,39.25,2.04,18.4
2023-06-23,Nura,14.92,28.6,14.97,47.99,12.84,48.75,6.5,36.8
2023-06-24,Nura,11.16,19.08,32.94,78.77,14.97,56.68,3.85,32.9
2023-06-25,Nura,16.4,27.79,56.35,34.79,13.63,66.34,4.86,39.7
2023-06-26,Nura,11.05,20.26,46.07,36.73,12.18,60.59,6.68,29.9
2023-06-27,Nura,5.0,9.34,34.35,61.29,18.4,61.85,7.03,20.6
2023-06-28,Nura,15.09,27.69,26.33,30.59,13.47,67.45,3.27,42.2
2023-06-29,Nura,12.23,23.97,61.83,36.91,11.24,79.59,2.73,35.1
2023-06-30,Nura,6.81,11.05,47.24,26.59,13.98,68.08,1.14,13.6
2023-07-01,Nura,5.0,7.91,22.77,47.42,16.16,32.34,10.87,32.5
2023-07-02,Nura,5.0,9.45,26.55,63.44,14.16,61.65,5.77,23.6
2023-07-03,Nura,6.91,13.73,27.57,58.66,12.37,61.0,11.43,15.0
2023-07-04,Nura,14.63,26.73,59.59,82.34,14.47,79.87,3.64,33.6
2023-07-05,Nura,7.98,13.0,34.14,39.65,15.12,62.75,3.14,30.3
2023-07-06,Nura,12.6,24.51,44.79,36.49,13.33,62.79,10.83,45.8
2023-07-07,Nura,10.9,20.06,13.93,70.78,12.55,37.57,4.49,28.4
2023-07-08,Nura,8.73,13.27,22.44,28.07,16.96,46.1,4.66,34.3
2023-07-09,Nura,5.0,8.14,14.82,54.72,10.24,62.98,7.49,19.2
2023-07-10,Nura,19.53,33.0,21.51,73.94,11.68,52.81,4.51,41.0
2023-07-11,Nura,5.0,7.65,19.36,75.42,11.1,35.79,2.06,26.9
2023-07-12,Nura,5.0,9.72,48.12,70.58,14.78,60.74,8.96,32.6
2023-07-13,Nura,5.41,8.37,20.09,26.09,11.48,40.65,1.93,26.8
2023-07-14,Nura,6.99,11.54,45.79,61.06,8.77,48.95,3.65,23.5
2023-07-15,Nura,9.46,18.49,23.12,69.17,13.0,31.81,8.45,28.3
2023-07-16,Nura,11.89,17.98,46.52,53.09,19.16,42.98,5.96,50.6
2023-07-17,Nura,5.0,9.67,50.17,31.19,11.67,54.78,11.94,17.7
2023-07-18,Nura,5.0,9.19,15.25,55.37,14.09,60.5,3.33,26.5
2023-07-19,Nura,10.52,17.02,50.01,41.67,14.78,35.81,3.17,24.8
2023-07-20,Nura,5.0,8.84,30.78,72.1,11.37,74.05,5.37,32.6
2023-07-21,Nura,11.36,19.78,22.31,82.63,13.5,52.59,4.77,22.3
2023-07-22,Nura,5.0,8.75,28.04,44.32,14.48,47.41,8.48,25.4
2023-07-23,Nura,10.0,19.18,33.21,37.98,4.59,68.93,2.15,16.2
2023-07-24,Nura,13.0,23.61,32.4,55.72,12.49,74.24,1.68,25.7
2023-07-25,Nura,5.0,8.7,14.23,55.9,13.83,36.73,9.76,29.4
2023-07-26,Nura,5.0,9.34,18.86,39.42,11.38,63.88,1.84,18.1
2023-07-27,Nura,13.27,23.84,36.67,64.59,16.84,32.57,2.39,42.0
2023-07-28,Nura,7.98,12.56,32.11,78.6,15.69,47.49,2.79,27.2
2023-07-29,Nura,9.6,18.14,54.05,48.27,12.22,56.13,11.91,45.7
2023-07-30,Nura,6.15,11.39,53.3,41.51,8.59,43.12,5.69,14.1
2023-07-31,Nura,6.97,13.19,25.68,75.44,15.44,36.37,8.3,16.8
2023-08-01,Nura,5.0,9.63,28.51,32.57,14.8,67.53,6.61,27.0
2023-08-02,Nura,5.0,8.06,24.58,29.17,8.23,60.49,10.19,27.1
2023-08-03,Nura,10.44,16.05,23.28,80.97,16.96,60.29,7.57,48.1
2023-08-04,Nura,5.0,9.75,16.93,84.61,13.89,67.38,10.93,27.6
2023-08-05,Nura,5.0,8.24,27.78,40.51,9.55,34.83,9.84,19.8
2023-08-06,Nura,7.82,12.2,38.82,83.78,11.56,33.04,11.65,38.2
2023-08-07,Nura,6.43,10.85,45.35,66.07,6.0,31.12,1.75,20.1
2023-08-08,Nura,10.27,15.73,61.04,63.1,8.63,49.33,10.58,31.3
2023-08-09,Nura,11.69,19.17,32.06,37.55,6.68,50.56,11.84,25.5
2023-08-10,Nura,5.0,9.46,44.4,55.15,10.11,56.13,11.62,20.8
2023-08-11,Nura,8.73,15.13,28.83,71.48,7.57,62.13,2.37,20.2
2023-08-12,Nura,7.79,12.56,22.32,58.06,0.65,60.9,1.58,16.2
2023-08-13,Nura,11.08,19.32,44.04,65.08,11.1,49.77,4.29,29.2
2023-08-14,Nura,7.85,14.18,39.98,71.61,12.06,79.69,1.1,49.8
2023-08-15,Nura,5.0,9.73,34.35,32.06,6.39,60.73,8.88,22.3
2023-08-16,Nura,5.0,7.52,24.53,75.72,10.84,34.98,9.27,20.5
2023-08-17,Nura,7.42,11.98,51.96,59.86,7.89,66.95,5.47,20.9
2023-08-18,Nura,5.24,8.3,30.66,40.12,2.34,52.91,9.77,20.3
2023-08-19,Nura,5.0,9.03,39.27,81.17,12.5,54.15,7.69,16.6
2023-08-20,Nura,5.0,9.06,47.06,74.99,6.87,45.21,7.37,9.7
2023-08-21,Nura,5.0,8.73,28.05,51.66,0.85,39.79,7.06,9.3
2023-08-22,Nura,22.64,37.65,25.22,47.93,3.44,37.45,1.31,42.1
2023-08-23,Nura,18.69,29.07,26.56,31.24,7.12,45.78,1.04,52.2
2023-08-24,Nura,14.54,28.13,29.64,26.92,8.23,47.35,3.68,38.7
2023-08-25,Nura,17.49,34.49,23.2,28.48,-0.2,68.65,1.68,44.1
2023-08-26,Nura,6.72,12.24,24.65,57.28,3.66,49.29,8.14,0.0
2023-08-27,Nura,5.0,8.65,45.03,23.42,6.62,41.87,8.5,13.7
2023-08-28,Nura,9.69,18.57,53.3,49.56,1.72,51.07,5.78,6.9
2023-08-29,Nura,5.0,9.07,47.15,53.77,3.16,61.71,6.98,13.0
2023-08-30,Nura,15.67,28.37,40.87,70.92,1.25,52.11,2.85,47.6
2023-08-31,Nura,5.0,7.98,32.52,49.79,6.84,73.29,11.33,18.1
2023-09-01,Nura,16.69,30.56,33.87,39.51,5.33,45.63,8.21,57.3
2023-09-02,Nura,10.89,21.1,31.72,47.47,7.2,49.76,7.67,37.9
2023-09-03,Nura,8.13,15.13,12.97,70.65,3.83,59.71,5.4,31.9
2023-09-04,Nura,12.19,20.97,56.74,36.92,7.23,41.81,2.64,30.0
2023-09-05,Nura,11.85,18.79,43.85,36.3,-0.68,61.82,1.53,21.6
2023-09-06,Nura,9.21,13.98,28.17,55.28,1.16,57.81,7.53,30.6
2023-09-07,Nura,11.42,20.07,61.77,50.84,6.04,65.16,8.62,33.2
2023-09-08,Nura,10.88,17.98,55.57,25.29,3.51,70.32,11.96,22.9
2023-09-09,Nura,10.91,17.62,15.39,46.34,5.77,62.93,5.53,17.6
2023-09-10,Nura,6.98,12.25,17.75,56.8,4.62,69.45,9.88,22.0
2023-09-11,Nura,12.67,20.33,57.64,30.08,-4.15,67.3,2.31,19.6
2023-09-12,Nura,14.98,26.73,60.14,33.42,-5.16,43.44,4.98,26.6
2023-09-13,Nura,13.67,23.52,21.96,29.54,9.55,52.62,10.14,26.9
2023-09-14,Nura,5.0,8.56,56.22,75.01,4.47,36.77,11.01,17.0
2023-09-15,Nura,10.91,18.14,48.0,29.5,-0.07,38.6,3.99,39.2
2023-09-16,Nura,5.0,9.75,46.29,28.03,-0.4,55.18,7.27,13.1
2023-09-17,Nura,13.9,26.1,33.6,38.1,0.41,74.34,6.27,30.9
2023-09-18,Nura,9.05,15.88,15.41,73.8,-1.16,46.68,8.59,13.5
2023-09-19,Nura,7.79,11.74,56.01,23.28,-2.61,52.8,5.02,9.6
2023-09-20,Nura,10.43,18.29,34.62,79.3,3.28,46.57,11.48,22.4
2023-09-21,Nura,20.04,35.94,58.42,49.18,-0.05,49.9,4.57,46.4
2023-09-22,Nura,18.2,30.27,50.09,71.08,2.28,68.13,5.56,39.2
2023-09-23,Nura,9.32,17.66,53.2,15.37,-8.28,65.32,3.28,9.2
2023-09-24,Nura,12.76,24.47,62.53,56.42,2.45,75.26,9.67,15.2
2023-09-25,Nura,11.73,18.8,57.32,45.62,-2.11,67.59,2.73,19.3
2023-09-26,Nura,7.4,14.07,53.22,38.29,4.11,51.11,8.66,17.4
2023-09-27,Nura,11.21,22.1,61.95,70.59,-3.4,38.5,10.0,31.9
2023-09-28,Nura,7.99,13.49,15.34,76.94,-2.74,70.36,8.72,13.4
2023-09-29,Nura,23.14,39.12,29.17,28.75,-6.23,30.03,7.14,40.5
2023-09-30,Nura,20.84,38.31,28.35,13.95,-8.47,53.32,7.35,54.0
2023-10-01,Nura,12.49,24.32,36.15,65.57,1.66,78.94,11.56,14.0
2023-10-02,Nura,16.6,27.95,56.01,57.86,-1.83,50.79,5.16,32.9
2023-10-03,Nura,23.96,44.69,54.85,36.27,-4.8,48.52,6.74,48.8
2023-10-04,Nura,21.22,41.5,31.6,63.18,-6.59,53.87,7.41,33.4
2023-10-05,Nura,7.3,13.93,26.01,76.65,-2.93,71.4,8.95,6.9
2023-10-06,Nura,19.84,39.19,57.54,36.99,-5.68,32.36,4.34,47.2
2023-10-07,Nura,26.92,42.44,28.37,57.26,-5.17,48.82,2.35,53.1
2023-10-08,Nura,13.56,24.71,51.26,55.85,-9.2,59.92,11.56,29.6
2023-10-09,Nura,17.03,27.85,32.87,42.45,0.28,58.34,6.08,45.9
2023-10-10,Nura,16.35,24.59,19.12,44.53,-4.04,48.81,8.78,40.7
2023-10-11,Nura,18.62,35.31,28.61,63.23,-17.09,62.78,1.34,23.3
2023-10-12,Nura,16.62,32.1,31.02,62.22,-1.17,42.08,10.97,41.9
2023-10-13,Nura,10.85,18.96,24.26,39.33,-5.38,64.86,11.66,12.9
2023-10-14,Nura,14.39,25.0,28.39,40.88,-0.49,31.17,8.52,23.8
2023-10-15,Nura,9.53,18.59,27.37,67.21,-5.56,77.01,4.65,20.0
2023-10-16,Nura,31.35,56.39,68.13,27.85,-1.89,58.49,8.94,68.4
2023-10-17,Nura,12.98,23.17,55.77,35.82,-7.07,38.84,8.08,17.7
2023-10-18,Nura,24.25,47.4,19.82,35.42,-7.93,70.16,4.0,47.8
2023-10-19,Nura,13.13,22.97,45.15,63.29,-9.89,72.58,9.13,28.3
2023-10-20,Nura,17.13,30.35,54.02,61.79,-10.09,48.35,7.08,27.0
2023-10-21,Nura,11.3,20.05,54.26,44.69,-1.41,57.86,3.5,24.1
2023-10-22,Nura,22.38,43.88,24.5,28.02,-14.23,71.9,7.28,41.4
2023-10-23,Nura,15.69,30.59,53.58,22.49,-11.57,69.6,8.93,13.0
2023-10-24,Nura,21.24,41.14,52.75,65.41,-6.55,59.91,6.93,46.5
2023-10-25,Nura,12.92,24.52,39.88,18.41,-8.41,78.28,1.54,21.8
2023-10-26,Nura,13.62,25.43,14.76,37.45,-10.94,46.05,10.65,31.2
2023-10-27,Nura,12.23,18.43,29.95,61.64,-4.82,77.69,5.66,0.0
2023-10-28,Nura,22.44,35.87,39.02,68.9,-6.62,40.92,9.75,31.7
2023-10-29,Nura,23.25,44.4,28.82,30.28,-9.6,30.49,1.62,27.6
2023-10-30,Nura,19.69,36.81,27.67,51.74,-13.64,50.53,1.05,31.3
2023-10-31,Nura,35.32,60.28,62.69,41.28,-8.2,77.5,1.03,80.1
2023-11-01,Nura,25.66,49.16,59.93,48.92,-7.61,33.85,8.62,51.9
2023-11-02,Nura,11.93,20.3,49.43,54.24,-9.31,70.06,10.71,22.9
2023-11-03,Nura,27.33,51.18,53.1,41.08,-10.78,51.4,5.96,51.9
2023-11-04,Nura,14.67,28.48,35.18,48.84,-8.26,35.01,4.73,25.4
2023-11-05,Nura,24.96,49.38,50.33,47.05,-11.05,48.24,2.04,41.6
2023-11-06,Nura,25.91,44.34,36.35,10.15,-13.53,53.58,3.94,47.0
2023-11-07,Nura,14.76,26.69,50.43,48.3,-12.04,54.13,11.5,24.3
2023-11-08,Nura,20.34,35.18,47.9,28.58,-12.42,64.48,10.5,29.5
2023-11-09,Nura,34.39,52.92,22.02,13.15,-7.62,39.74,3.56,57.8
2023-11-10,Nura,20.18,36.32,31.16,35.43,-12.98,71.46,4.76,33.9
2023-11-11,Nura,23.18,46.09,60.08,10.23,-10.96,49.42,1.12,39.9
2023-11-12,Nura,21.37,33.61,64.61,17.71,-11.18,34.71,11.26,28.2
2023-11-13,Nura,23.29,37.95,55.81,62.34,-11.04,37.51,11.65,43.0
2023-11-14,Nura,26.07,51.18,23.95,19.51,-10.8,75.28,8.03,37.1
2023-11-15,Nura,12.3,21.85,34.85,54.07,-11.84,60.79,10.96,4.8
2023-11-16,Nura,19.49,32.48,18.44,51.47,-10.93,62.07,6.88,27.9
2023-11-17,Nura,11.05,20.2,19.93,23.62,-11.64,74.67,9.11,5.6
2023-11-18,Nura,28.45,55.89,62.63,26.68,-12.78,44.01,10.88,49.9
2023-11-19,Nura,23.54,36.41,55.61,13.93,-12.81,64.86,4.83,25.5
2023-11-20,Nura,20.29,39.79,44.41,30.32,-19.89,67.06,5.55,19.2
2023-11-21,Nura,30.13,50.3,53.52,53.57,-17.44,52.11,2.2,49.5
2023-11-22,Nura,30.97,52.21,54.68,19.53,-14.22,68.69,2.62,50.2
2023-11-23,Nura,13.8,25.56,48.4,47.83,-13.43,38.49,7.76,9.4
2023-11-24,Nura,20.7,38.79,27.06,25.49,-12.38,75.57,1.89,30.9
2023-11-25,Nura,28.24,51.63,31.09,52.78,-15.22,48.31,8.33,42.7
2023-11-26,Nura,18.04,30.0,16.4,17.87,-14.05,40.01,4.31,30.2
2023-11-27,Nura,26.88,40.97,41.55,54.37,-14.96,69.86,5.95,40.1
2023-11-28,Nura,19.14,30.32,56.53,30.17,-9.39,43.69,6.51,38.9
2023-11-29,Nura,22.45,36.8,48.8,69.01,-12.89,65.25,10.72,14.2
2023-11-30,Nura,22.02,38.4,61.26,44.34,-17.07,75.51,2.13,30.8
2023-12-01,Nura,22.4,44.3,65.14,47.0,-14.55,33.36,7.91,34.3
2023-12-02,Nura,21.43,33.09,47.4,26.9,-15.34,60.38,7.73,36.5
2023-12-03,Nura,22.03,43.45,60.8,20.03,-17.29,70.05,11.61,36.6
2023-12-04,Nura,25.79,50.45,48.41,27.51,-17.83,34.81,7.41,34.9
2023-12-05,Nura,29.32,52.78,62.8,9.68,-16.69,68.93,9.71,54.8
2023-12-06,Nura,29.46,48.52,21.51,32.29,-14.41,31.89,1.96,44.7
2023-12-07,Nura,20.74,32.62,31.35,37.33,-19.06,63.69,1.35,19.6
2023-12-08,Nura,22.54,41.31,23.98,22.27,-18.76,69.13,9.02,45.1
2023-12-09,Nura,33.46,58.3,31.23,42.45,-19.54,46.15,3.65,65.0
2023-12-10,Nura,19.46,33.77,48.67,57.65,-11.54,43.85,9.55,35.9
2023-12-11,Nura,21.26,41.74,65.48,53.43,-17.52,44.3,8.09,27.8
2023-12-12,Nura,29.16,51.36,55.85,49.76,-15.39,62.72,3.18,60.6
2023-12-13,Nura,16.2,26.15,41.43,52.28,-17.3,76.32,10.77,13.6
2023-12-14,Nura,27.78,53.02,20.59,28.38,-15.26,46.36,4.77,34.5
2023-12-15,Nura,23.66,47.1,54.52,67.84,-13.2,37.2,7.72,43.3
2023-12-16,Nura,20.58,33.06,18.46,58.9,-14.56,57.58,8.84,21.8
2023-12-17,Nura,23.56,39.08,61.12,45.57,-16.53,62.26,9.12,26.0
2023-12-18,Nura,23.86,39.19,58.98,61.94,-13.79,66.06,2.6,41.6
2023-12-19,Nura,17.35,26.74,20.78,67.29,-17.69,35.45,5.8,29.4
2023-12-20,Nura,19.0,36.01,41.33,12.06,-10.13,42.58,8.11,44.7
2023-12-21,Nura,41.68,72.11,32.26,36.33,-15.38,71.34,2.25,71.3
2023-12-22,Nura,22.26,34.81,48.5,61.14,-12.53,34.42,7.34,31.2
2023-12-23,Nura,29.87,48.17,48.15,54.57,-10.8,66.03,5.33,63.0
2023-12-24,Nura,22.63,42.77,51.82,19.17,-14.36,34.25,8.99,48.3
2023-12-25,Nura,22.22,39.87,17.5,18.38,-18.26,57.19,11.69,28.1
2023-12-26,Nura,31.31,49.78,49.48,59.7,-18.12,47.23,6.83,45.5
2023-12-27,Nura,19.26,29.22,32.46,62.09,-13.47,32.28,6.84,20.9
2023-12-28,Nura,24.28,42.88,22.89,62.4,-19.42,60.61,2.8,13.2
2023-12-29,Nura,22.93,42.12,30.58,56.76,-6.85,40.89,2.51,42.0
2023-12-30,Nura,25.31,47.75,44.84,65.59,-11.33,69.34,7.78,48.3
2023-12-31,Nura,24.86,39.67,31.17,30.43,-12.93,53.25,11.53,41.4
